id,name,item_type,category,parent_company,ultimate_parent,ownership_type,ticker_or_jurisdiction,is_surprising_or_subterfuge,subterfuge_details,top_10_percent_enrichment_pct,ethical_swap_recommendation
listerine-total-care-anticavity-fluoride-mouthwash-fresh-mint,Listerine Total Care Anticavity Fluoride Mouthwash Fresh Mint,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Listerine, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
tylenol,Tylenol,brand,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).,90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
tylenol-extra-strength-acetaminophen-500mg-caplets-100-count,Tylenol Extra Strength Acetaminophen 500mg Caplets 100-Count,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Tylenol, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
childrens-tylenol-oral-suspension-dye-free-cherry-flavor,Children's Tylenol Oral Suspension Dye-Free Cherry Flavor,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Tylenol, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
motrin,Motrin,brand,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).,90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
motrin-ib-ibuprofen-200mg-pain-reliever-fever-reducer-caplets-100-count,Motrin IB Ibuprofen 200mg Pain Reliever Fever Reducer Caplets 100-Count,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Motrin, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
benadryl,Benadryl,brand,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).,90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
benadryl-allergy-ultratabs-antihistamine-allergy-relief-tablets-100-count,Benadryl Allergy Ultratabs Antihistamine Allergy Relief Tablets 100-Count,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Benadryl, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
zyrtec,Zyrtec,brand,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).,90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
zyrtec-24-hour-allergy-relief-cetirizine-hcl-10mg-tablets-90-count,Zyrtec 24 Hour Allergy Relief Cetirizine HCl 10mg Tablets 90-Count,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Zyrtec, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
johnsons-baby,Johnson's Baby,brand,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).,90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
johnsons-baby-shampoo-tear-free-gentle-formula-271oz-bottle,Johnson's Baby Shampoo Tear-Free Gentle Formula 27.1oz Bottle,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Johnson's Baby, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
johnsons-bedtime-baby-bath-nighttime-relaxing-scent-271oz,Johnson's Bedtime Baby Bath Nighttime Relaxing Scent 27.1oz,product,Personal Care & Cosmetics,Kenvue (Johnson & Johnson spin-off),Kenvue Inc.,Public Conglomerate,NYSE: KVUE,True,"Manufactured by Johnson's Baby, a division of Kenvue (Johnson & Johnson spin-off). Spun off from Johnson & Johnson in 2023 to quarantine consumer product liabilities (talc litigation).",90.0,Badger Balm / Dr. Bronner's / Earth Mama Organics / Independent Bulk Apothecaries
kitchenaid,KitchenAid,brand,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
kitchenaid-artisan-series-5-quart-tilt-head-stand-mixer,KitchenAid Artisan Series 5-Quart Tilt-Head Stand Mixer,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by KitchenAid, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
kitchenaid-9-speed-digital-hand-mixer-with-whisk,KitchenAid 9-Speed Digital Hand Mixer with Whisk,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by KitchenAid, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
kitchenaid-k400-variable-speed-blender-with-glass-jar,KitchenAid K400 Variable Speed Blender with Glass Jar,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by KitchenAid, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
kitchenaid-3-speed-hand-immersion-blender,KitchenAid 3-Speed Hand Immersion Blender,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by KitchenAid, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
maytag,Maytag,brand,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
maytag-commercial-grade-top-load-residential-washing-machine,Maytag Commercial-Grade Top Load Residential Washing Machine,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Maytag, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
maytag-smart-front-load-electric-dryer-with-extra-power,Maytag Smart Front Load Electric Dryer with Extra Power,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Maytag, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
maytag-heavy-duty-stainless-steel-tub-built-in-dishwasher,Maytag Heavy-Duty Stainless Steel Tub Built-In Dishwasher,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Maytag, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
whirlpool,Whirlpool,brand,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
whirlpool-36-inch-wide-french-door-refrigerator-with-ice-maker,Whirlpool 36-inch Wide French Door Refrigerator with Ice Maker,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Whirlpool, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
whirlpool-53-cu-ft-electric-5-in-1-air-fry-range,Whirlpool 5.3 Cu. Ft. Electric 5-in-1 Air Fry Range,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Whirlpool, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
whirlpool-top-load-washer-with-removable-agitator,Whirlpool Top Load Washer with Removable Agitator,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Whirlpool, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
jennair,JennAir,brand,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
jennair-rise-36-inch-dual-fuel-professional-style-range,JennAir Rise 36-Inch Dual-Fuel Professional Style Range,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by JennAir, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
jennair-column-built-in-integrated-luxury-refrigerator,JennAir Column Built-In Integrated Luxury Refrigerator,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by JennAir, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
amana,Amana,brand,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
amana-182-cu-ft-top-freezer-refrigerator,Amana 18.2 Cu. Ft. Top-Freezer Refrigerator,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Amana, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
amana-48-cu-ft-traditional-electric-cooktop-range,Amana 4.8 Cu. Ft. Traditional Electric Cooktop Range,product,Home Appliances & Tools,Whirlpool Corporation,Whirlpool Corporation,Public Conglomerate,NYSE: WHR,True,"Manufactured by Amana, a division of Whirlpool Corporation. Whirlpool controls KitchenAid, Maytag, JennAir, and Amana, giving false illusion of appliance brand competition.",90.0,Speed Queen (Alliance Laundry Systems) / Ankarsrum (Independent Swedish Mixer) / Local Appliance Repair
rubbermaid,Rubbermaid,brand,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
rubbermaid-brilliance-leak-proof-food-storage-containers-10-piece-set,Rubbermaid Brilliance Leak-Proof Food Storage Containers 10-Piece Set,product,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Manufactured by Rubbermaid, a division of Newell Brands. Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
rubbermaid-commercial-products-brute-32-gallon-heavy-duty-trash-can,Rubbermaid Commercial Products Brute 32-Gallon Heavy Duty Trash Can,product,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Manufactured by Rubbermaid, a division of Newell Brands. Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
rubbermaid-roughneck-storage-tote-box-18-gallon,Rubbermaid Roughneck Storage Tote Box 18-Gallon,product,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Manufactured by Rubbermaid, a division of Newell Brands. Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
coleman,Coleman,brand,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
coleman-sundome-4-person-camping-tent,Coleman Sundome 4-Person Camping Tent,product,Home Appliances & Tools,Newell Brands,Newell Brands Inc.,Public Conglomerate,NASDAQ: NWL,True,"Manufactured by Coleman, a division of Newell Brands. Newell Brands aggregates outdoor, kitchen, school supply, and home scent brands into one public Wall Street conglomerate.",90.0,Lodge Cast Iron / Klean Kanteen / Independent Stationers / Local Beekeepers Candles
